quarter,districtoccur,psa,race,gender,age_range,n_stopped,n_searched,n_arrested,n_contraband,n_frisked,n_intruded,quarter_dt,quarter_str,q_str,year
2019-07-01,09,1,white,Female,35-44,3,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Female,<25,1,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Male,45-54,13,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,other_race,Male,25-34,5,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,black,Female,25-34,14,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,asian,Male,<25,2,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-07-01,09,1,white,Female,<25,7,0,0,0,0,0,2019-07-01,2019-Q3,Q3,2019
2019-10-01,09,1,black,Female,<25,9,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Male,45-54,2,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Female,55-64,9,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Female,25-34,17,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Male,35-44,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Male,35-44,29,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Male,25-34,61,0,1,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Male,<25,3,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,other_race,Male,35-44,11,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,other_race,Male,45-54,5,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Male,45-54,3,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Female,45-54,6,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,other_race,Male,<25,3,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Male,25-34,6,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Female,55-64,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,other_race,Male,55-64,5,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Male,45-54,23,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Male,55-64,4,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Female,55-64,4,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Male,<25,14,0,0,0,1,1,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Male,65+,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Male,<25,25,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Male,65+,2,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Female,35-44,3,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Female,45-54,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Female,25-34,48,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Male,65+,11,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Male,25-34,8,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Male,55-64,22,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Male,55-64,22,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Female,65+,10,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,other_race,Female,35-44,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Male,45-54,35,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Female,<25,8,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Male,35-44,8,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,other_race,Male,25-34,9,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Female,35-44,18,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Male,65+,11,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Male,25-34,46,0,1,1,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Male,<25,4,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,other_race,Female,25-34,5,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Female,25-34,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,latino,Female,<25,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Female,65+,5,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,asian,Female,35-44,1,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,white,Female,45-54,5,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Female,35-44,21,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2019-10-01,09,1,black,Male,35-44,54,0,0,0,0,0,2019-10-01,2019-Q4,Q4,2019
2020-01-01,09,1,white,Male,45-54,9,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Male,45-54,3,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,other_race,Male,55-64,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Female,55-64,5,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Female,35-44,3,1,1,1,0,1,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Male,55-64,6,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Female,35-44,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Female,25-34,4,0,1,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Female,35-44,3,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Female,45-54,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Male,25-34,20,0,1,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Male,55-64,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Male,<25,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,other_race,Male,35-44,2,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Female,<25,2,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,latino,Male,35-44,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,other_race,Male,45-54,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Male,35-44,8,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Female,65+,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,latino,Male,45-54,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Male,65+,2,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,latino,Male,25-34,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Female,25-34,6,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Male,<25,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Female,<25,2,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Male,25-34,8,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Male,35-44,2,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Male,45-54,6,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Male,35-44,12,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,white,Female,45-54,2,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,latino,Male,65+,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,asian,Male,25-34,2,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Male,65+,1,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Male,<25,9,0,0,0,1,1,2020-01-01,2020-Q1,Q1,2020
2020-01-01,09,1,black,Male,55-64,5,0,0,0,0,0,2020-01-01,2020-Q1,Q1,2020
2020-04-01,09,1,black,Male,25-34,2,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,other_race,Male,<25,1,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,white,Male,25-34,2,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,white,Female,<25,1,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,black,Male,35-44,2,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,black,Female,<25,1,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,black,Male,<25,4,1,0,0,1,1,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,white,Male,55-64,1,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,black,Female,25-34,1,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,black,Female,45-54,1,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-04-01,09,1,white,Male,65+,1,0,0,0,0,0,2020-04-01,2020-Q2,Q2,2020
2020-07-01,09,1,asian,Male,25-34,1,0,0,0,0,0,2020-07-01,2020-Q3,Q3,2020
2020-07-01,09,1,white,Male,<25,1,0,0,0,0,0,2020-07-01,2020-Q3,Q3,2020
2020-07-01,09,1,white,Male,55-64,1,0,0,0,0,0,2020-07-01,2020-Q3,Q3,2020
2020-07-01,09,1,latino,Male,25-34,1,0,0,0,0,0,2020-07-01,2020-Q3,Q3,2020
2020-07-01,09,1,black,Male,45-54,1,0,0,0,0,0,2020-07-01,2020-Q3,Q3,2020
2020-10-01,09,1,black,Male,<25,1,0,0,0,0,0,2020-10-01,2020-Q4,Q4,2020
2020-10-01,09,1,other_race,Male,<25,1,0,0,0,0,0,2020-10-01,2020-Q4,Q4,2020
2020-10-01,09,1,black,Female,<25,1,0,0,0,0,0,2020-10-01,2020-Q4,Q4,2020
2020-10-01,09,1,white,Male,<25,1,0,0,0,0,0,2020-10-01,2020-Q4,Q4,2020
2020-10-01,09,1,black,Male,35-44,1,0,0,0,0,0,2020-10-01,2020-Q4,Q4,2020
2020-10-01,09,1,black,Male,25-34,1,0,0,0,0,0,2020-10-01,2020-Q4,Q4,2020
2021-01-01,09,1,asian,Female,35-44,1,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Male,45-54,4,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Female,<25,7,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,asian,Female,25-34,2,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Male,25-34,6,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Female,65+,1,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Female,45-54,2,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Female,45-54,3,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Female,35-44,5,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Male,<25,12,1,0,0,0,1,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Male,65+,5,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,latino,Male,25-34,1,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,other_race,Male,25-34,1,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,latino,Female,35-44,2,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,other_race,Female,35-44,1,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Female,35-44,4,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,other_race,Male,45-54,2,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Female,<25,2,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,asian,Male,35-44,2,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Female,55-64,1,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,asian,Male,25-34,2,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Male,35-44,9,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Female,25-34,9,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Male,25-34,17,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Female,25-34,11,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Male,<25,8,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,other_race,Male,35-44,1,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,black,Male,55-64,4,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Male,45-54,6,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Male,35-44,11,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Male,55-64,9,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-01-01,09,1,white,Male,65+,5,0,0,0,0,0,2021-01-01,2021-Q1,Q1,2021
2021-04-01,09,1,asian,Male,55-64,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Male,65+,3,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Male,45-54,7,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Male,<25,2,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Female,25-34,9,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,other_race,Male,55-64,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Male,35-44,8,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Female,65+,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Female,65+,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Female,<25,2,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Male,55-64,5,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Female,35-44,3,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,other_race,Male,45-54,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Female,<25,4,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,other_race,Male,25-34,3,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,other_race,Female,35-44,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Female,55-64,1,1,0,0,0,1,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Male,55-64,5,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Female,55-64,3,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,other_race,Male,35-44,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Male,<25,13,0,0,0,2,2,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,other_race,Male,<25,2,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Male,25-34,31,1,1,0,1,1,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Male,65+,2,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,asian,Male,45-54,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Female,45-54,2,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Male,25-34,14,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,latino,Male,25-34,2,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Male,35-44,9,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,latino,Female,25-34,2,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Male,45-54,6,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,white,Female,45-54,4,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,black,Female,25-34,10,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-04-01,09,1,asian,Male,25-34,1,0,0,0,0,0,2021-04-01,2021-Q2,Q2,2021
2021-07-01,09,1,white,Male,25-34,26,1,1,0,0,1,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Female,25-34,22,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Male,35-44,17,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,other_race,Male,25-34,5,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,latino,Male,25-34,3,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Male,45-54,3,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Female,65+,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Female,65+,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Male,35-44,15,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Male,55-64,7,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Female,45-54,3,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Male,<25,10,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Male,35-44,2,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Female,35-44,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Male,55-64,2,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Female,45-54,5,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,latino,Female,25-34,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,other_race,Male,35-44,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Male,45-54,17,0,0,0,1,1,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Female,55-64,3,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Female,<25,6,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Male,65+,3,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,other_race,Female,<25,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,latino,Male,<25,4,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Male,<25,2,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Male,65+,3,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Male,<25,27,0,1,1,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Female,25-34,10,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Female,<25,9,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Male,45-54,11,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Female,55-64,2,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,latino,Male,45-54,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Female,35-44,6,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Male,55-64,7,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,other_race,Female,25-34,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,latino,Male,35-44,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Male,25-34,45,1,1,1,0,1,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,white,Female,65+,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Male,25-34,6,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,black,Female,35-44,5,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,asian,Male,65+,1,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-07-01,09,1,other_race,Male,45-54,3,0,0,0,0,0,2021-07-01,2021-Q3,Q3,2021
2021-10-01,09,1,latino,Male,55-64,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,other_race,Female,45-54,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Male,<25,32,2,2,1,0,2,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Female,<25,11,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Female,55-64,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Male,45-54,13,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,asian,Male,25-34,8,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Male,25-34,44,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Female,25-34,12,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Male,55-64,15,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Female,35-44,16,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,latino,Male,25-34,3,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Female,65+,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Female,<25,4,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Female,65+,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,other_race,Female,35-44,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,asian,Male,35-44,5,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Male,25-34,21,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,other_race,Male,<25,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Female,45-54,4,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Female,45-54,4,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Male,65+,4,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,other_race,Male,45-54,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Male,<25,11,0,0,0,1,1,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,asian,Male,55-64,4,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,other_race,Female,<25,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,latino,Female,25-34,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Female,55-64,4,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,latino,Male,45-54,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Male,35-44,24,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,latino,Female,35-44,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,latino,Female,<25,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Male,35-44,21,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Male,55-64,12,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,other_race,Male,25-34,8,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Male,45-54,15,1,1,0,1,1,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,black,Female,25-34,23,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
